Time (s),A0 (g),Force(N)
1.4095,-0.020000000000000018,0.02
1.41,-0.020000000000000018,0.02
1.4105,-0.010000000000000009,0.1
1.411,-0.020000000000000018,0.09
1.4115,0.0,0.09
1.412,-0.020000000000000018,0.02
1.4125,-0.020000000000000018,0.06
1.413,-0.020000000000000018,0.08
1.4135,-0.020000000000000018,-0.03
1.414001,-0.020000000000000018,0.01
1.4145,-0.010000000000000009,0.06
1.415,-0.010000000000000009,0.12
1.4155,-0.020000000000000018,0.03
1.416001,-0.010000000000000009,0.3
1.4165,-0.020000000000000018,0.04
1.417001,-0.020000000000000018,0.21
1.4175,-0.020000000000000018,-0.14
1.418,-0.020000000000000018,0.04
1.4185,-0.020000000000000018,0.19
1.419,-0.010000000000000009,0.18
1.4195,-0.010000000000000009,0.15
1.42,-0.030000000000000027,-0.09
1.4205,-0.010000000000000009,0.06
1.421,-0.010000000000000009,0.1
1.4215,-0.020000000000000018,0.13
1.422,-0.020000000000000018,0.18
1.4225,-0.010000000000000009,0.08
1.423,-0.020000000000000018,-0.01
1.4235,-0.010000000000000009,0.08
1.424,-0.020000000000000018,-0.01
1.4245,-0.010000000000000009,-0.05
1.425,-0.010000000000000009,0.15
1.4255,-0.030000000000000027,-0.09
1.426,-0.030000000000000027,0.09
1.4265,-0.010000000000000009,0.2
1.427,-0.010000000000000009,-0.04
1.4275,-0.020000000000000018,0.1
1.428,-0.020000000000000018,0.08
1.4285,-0.010000000000000009,0.01
1.429,-0.010000000000000009,0.15
1.4295,-0.010000000000000009,0.01
1.43,-0.010000000000000009,0.01
1.4305,-0.020000000000000018,0.02
1.431001,-0.010000000000000009,0.34
1.4315,-0.010000000000000009,0.17
1.432,-0.010000000000000009,-0.15
1.4325,-0.010000000000000009,0.08
1.433,-0.020000000000000018,0.08
1.4335,-0.020000000000000018,0.01
1.434,-0.020000000000000018,0.1
1.4345,-0.020000000000000018,0.01
1.435,-0.010000000000000009,0.02
1.4355,-0.020000000000000018,-0.13
1.436,-0.010000000000000009,0.11
1.4365,-0.010000000000000009,0.16
1.437,-0.010000000000000009,0.18
1.4375,-0.020000000000000018,0.22
1.438,-0.020000000000000018,0.11
1.4385,-0.020000000000000018,0.11
1.439,-0.020000000000000018,-0.05
1.4395,-0.020000000000000018,0.02
1.44,-0.010000000000000009,0.14
1.4405,-0.010000000000000009,-0.25
1.441,-0.010000000000000009,0.06
1.4415,-0.010000000000000009,0.19
1.442,-0.010000000000000009,0.02
1.4425,-0.020000000000000018,0.07
1.443,-0.010000000000000009,0.03
1.4435,-0.010000000000000009,0.09
1.444,-0.020000000000000018,0.13
1.4445,-0.020000000000000018,0.08
1.445,-0.030000000000000027,0.02
1.445501,-0.010000000000000009,0.05
1.446,-0.020000000000000018,0.18
1.4465,-0.020000000000000018,0.09
1.447,-0.020000000000000018,0.16
1.4475,-0.010000000000000009,0.08
1.448001,-0.020000000000000018,0.1
1.4485,-0.010000000000000009,0.02
1.449,-0.010000000000000009,0.17
1.4495,-0.020000000000000018,0.06
1.45,-0.010000000000000009,0.1
1.4505,-0.010000000000000009,0.08
1.451,-0.030000000000000027,0.1
1.4515,-0.020000000000000018,0.14
1.452001,0.0,0.08
1.4525,-0.020000000000000018,0.05
1.453,-0.030000000000000027,0.09
1.4535,-0.020000000000000018,0.28
1.454001,-0.030000000000000027,0.1
1.4545,-0.020000000000000018,0.02
1.455,-0.020000000000000018,0.04
1.4555,-0.020000000000000018,-0.02
1.456,-0.030000000000000027,-0.01
1.4565,-0.010000000000000009,0.02
1.457001,-0.020000000000000018,0.03
1.4575,-0.020000000000000018,0.01
1.458,-0.020000000000000018,0.18
1.4585,-0.010000000000000009,0.1
1.459,-0.010000000000000009,0.06
1.4595,-0.020000000000000018,0.1
1.46,-0.020000000000000018,0.02
1.4605,-0.010000000000000009,0.1
1.461,-0.010000000000000009,0.14
1.4615,-0.020000000000000018,0.07
1.462,-0.010000000000000009,0.11
1.4625,-0.020000000000000018,0.08
1.463,-0.010000000000000009,0.12
1.4635,-0.010000000000000009,0.02
1.464,-0.010000000000000009,0.09
1.464501,-0.020000000000000018,0.04
1.465001,-0.020000000000000018,0.09
1.4655,-0.010000000000000009,0.04
1.466,0.0,0.08
1.4665,-0.010000000000000009,0.07
1.467,-0.010000000000000009,0.09
1.4675,-0.020000000000000018,0.12
1.468,-0.020000000000000018,0.01
1.4685,-0.010000000000000009,0.1
1.469001,-0.010000000000000009,0.07
1.4695,-0.010000000000000009,0.12
1.47,-0.020000000000000018,-0.03
1.4705,-0.010000000000000009,0.18
1.471001,-0.020000000000000018,0.1
1.4715,-0.020000000000000018,0.14
1.472,-0.030000000000000027,0.07
1.4725,-0.020000000000000018,0.03
1.473,-0.010000000000000009,0.02
1.4735,-0.010000000000000009,0.02
1.474,-0.010000000000000009,0.16
1.4745,-0.010000000000000009,0.1
1.475,-0.020000000000000018,0.1
1.4755,-0.020000000000000018,0.07
1.476,-0.010000000000000009,0.16
1.4765,-0.010000000000000009,0.14
1.477,-0.020000000000000018,-0.0
1.4775,-0.010000000000000009,-0.05
1.478,-0.020000000000000018,0.1
1.4785,-0.020000000000000018,-0.04
1.479,-0.020000000000000018,0.09
1.4795,-0.010000000000000009,0.03
1.48,-0.020000000000000018,0.05
1.4805,-0.020000000000000018,0.01
1.481,-0.030000000000000027,0.02
1.4815,0.0,0.13
1.482,-0.010000000000000009,0.16
1.4825,-0.020000000000000018,0.08
1.483,-0.010000000000000009,0.13
1.4835,-0.020000000000000018,0.13
1.484,-0.020000000000000018,0.04
1.484501,-0.010000000000000009,0.09
1.485,-0.010000000000000009,0.03
1.4855,0.0,0.11
1.486,-0.010000000000000009,0.09
1.4865,-0.020000000000000018,0.08
1.487,-0.010000000000000009,0.14
1.4875,-0.010000000000000009,0.16
1.488,-0.010000000000000009,0.12
1.4885,-0.010000000000000009,0.1
1.489,-0.010000000000000009,0.09
1.4895,-0.010000000000000009,-0.11
1.49,-0.020000000000000018,0.1
1.490501,-0.010000000000000009,0.08
1.491001,-0.010000000000000009,0.25
1.4915,-0.010000000000000009,0.13
1.492,-0.020000000000000018,0.12
1.4925,-0.020000000000000018,0.16
1.493,0.0,0.13
1.4935,-0.020000000000000018,0.01
1.494001,-0.010000000000000009,0.18
1.4945,-0.020000000000000018,0.03
1.495,-0.010000000000000009,0.23
1.4955,0.0,0.01
1.496,-0.020000000000000018,0.09
1.4965,-0.010000000000000009,0.18
1.497001,-0.010000000000000009,-0.03
1.4975,-0.010000000000000009,-0.11
1.498,-0.020000000000000018,0.03
1.4985,-0.020000000000000018,0.12
1.499,-0.020000000000000018,0.11
1.4995,-0.020000000000000018,-0.09
1.500001,-0.010000000000000009,0.19
1.5005,-0.010000000000000009,0.09
1.501,-0.020000000000000018,0.1
1.5015,-0.020000000000000018,0.14
1.502,-0.020000000000000018,0.15
1.5025,-0.010000000000000009,0.09
1.503,-0.020000000000000018,-0.01
1.5035,-0.020000000000000018,0.13
1.504,-0.010000000000000009,0.1
1.5045,-0.020000000000000018,0.07
1.505,-0.010000000000000009,0.03
1.5055,-0.020000000000000018,0.1
1.506,-0.020000000000000018,-0.02
1.5065,0.0,0.18
1.507,-0.010000000000000009,0.23
