t,FA_1,A_1,FA_2,A_2,FA_3,A_3,FA_4,A_4,FA_5,A_5
4.4277,0.437026125,1.030862877,0.437026125,-0.217201154,0.054035658,0.729099189,0.054035658,-1.002081099,0.523612914,0.687508661
4.4282,-0.248339522,-0.648884815,-0.248339522,0.370315352,0.138450992,0.074588486,0.138450992,0.822470369,-0.296925839,1.507612079
4.4287,0.17455144,0.039005411,0.17455144,0.243578241,0.085793195,-0.092936955,0.085793195,1.277272411,-0.555600478,-0.187929795
4.4292,0.089864674,0.427581709,0.089864674,-0.179471809,0.534470191,0.678238965,0.534470191,-0.431283944,0.481540963,1.22042385
4.4297,-0.602829635,-0.505838511,-0.602829635,-0.22648421,-0.188081632,0.05781563,-0.188081632,-0.78945725,0.486426738,-1.33103226
4.4302,0.097736201,0.312098286,0.097736201,-0.203762883,-0.684802081,-1.228099242,-0.684802081,0.261811937,-0.071908762,-2.908696348
4.4307,0.128679442,0.007620165,0.128679442,-0.021364371,0.225580644,0.125128641,0.225580644,-0.499620289,0.428068871,1.414625827
4.4312,-0.503485545,-1.273659859,-0.503485545,0.345063961,0.557541906,0.851494876,0.557541906,-0.267328426,-0.25648248,1.831559023
4.4316,0.495383992,-0.074145201,0.495383992,0.407330615,-0.348226476,-0.878774505,-0.348226476,1.671069754,-0.527100124,-0.314837226
4.4321,0.510584181,0.506854228,0.510584181,0.06876992,-0.373741078,-0.423691524,-0.373741078,0.184598823,1.018161907,0.876620306
4.4326,0.180522942,-0.200831045,0.180522942,0.378096375,-0.047208455,0.539365871,-0.047208455,-1.896443242,1.045305101,-1.279931984
4.4331,0.901989037,1.221784144,0.901989037,0.07476574,-0.311311732,-0.573717798,-0.311311732,-0.319998075,-0.039065497,-2.750871465
4.4336,0.373239619,0.759567313,0.373239619,0.026965387,-0.084937495,-0.148419717,-0.084937495,0.812700999,-0.192967407,1.785586009
4.4341,0.200608906,-0.757714492,0.200608906,1.058769704,0.972832774,1.207577996,0.972832774,0.382817929,-0.368041008,2.41947687
4.4346,0.443811923,1.420793314,0.443811923,-0.335332354,0.338224899,0.642089613,0.338224899,0.521903721,-0.857975658,0.387259147
4.4351,0.172651416,0.512375421,0.172651416,0.116995028,-0.410655822,-0.778057351,-0.410655822,0.514448959,0.305924498,-0.258923602
4.4355,0.076293077,0.192337015,0.076293077,0.177667311,-0.656844591,0.106398439,-0.656844591,-1.495702075,0.41395441,-1.891534951
4.436,0.152565452,1.634556441,0.152565452,-0.959143886,-0.202738956,-0.277783063,-0.202738956,-0.855097323,0.08226458,-2.069844261
4.4365,-0.309683141,-0.894734878,-0.309683141,0.383895207,0.34392497,-0.274662388,0.34392497,0.69313548,-0.074894513,1.777018003
4.437,-0.209796187,-1.050417759,-0.209796187,0.448999718,0.862088542,0.956662223,0.862088542,0.668887497,0.087964651,1.783474784
4.4375,0.284209943,0.202536142,0.284209943,-0.068696877,0.218251982,0.039596308,0.218251982,0.955886601,0.07520735,-0.196491646
4.438,0.034492559,-0.952119589,0.034492559,0.471265511,-0.408755798,-1.015899529,-0.408755798,0.096200489,0.858288495,-1.229650347
4.4385,-0.024951036,0.468138167,-0.024951036,-0.683434652,-0.469556553,-0.00858026,-0.469556553,-2.0747481,1.115605974,-1.971127539
4.439,0.416125866,0.29657493,0.416125866,-0.045329184,-0.532257331,-0.377047596,-0.532257331,-0.776486826,0.476383756,-0.350481854
4.4395,-0.426941738,-1.300742636,-0.426941738,0.38617288,-0.225810671,-0.600234299,-0.225810671,1.431920249,-0.459785003,2.064495526
4.4399,-0.292311496,-0.632555131,-0.292311496,0.132470892,0.804002107,1.072176422,0.804002107,0.679684898,-0.766503095,1.66832374
4.4404,-0.079508856,0.145139121,-0.079508856,-0.101889343,0.641142944,0.913526745,0.641142944,0.06915774,-0.542300313,0.698581824
4.4409,-0.447299134,0.05189435,-0.447299134,-0.348709066,-0.514342823,-0.655655509,-0.514342823,0.213999272,0.135193808,-0.863663547
4.4414,0.136008104,1.045413714,0.136008104,-0.37995012,-0.958676908,-0.33869469,-0.958676908,-0.994749454,0.15500834,-1.655459308
4.4419,0.589028011,0.877377393,0.589028011,0.192189015,-0.26896835,-0.00353917,-0.26896835,-0.952015385,-0.329769104,-0.106823033
4.4424,0.109950638,-0.129221721,0.109950638,0.457267056,0.142793903,0.11776705,0.142793903,0.438971802,-0.820789483,1.305402218
4.4429,-0.214681962,0.666039405,-0.214681962,-0.566196054,-0.046394159,0.254535074,-0.046394159,1.20180141,-0.840332582,1.015425694
4.4434,-0.395727065,0.017357655,-0.395727065,-0.412970222,0.043178381,-0.304194926,0.043178381,0.732988601,-0.452727773,-0.05687993
4.4438,-0.584915127,-1.036242388,-0.584915127,0.122012064,-0.005136504,0.080005042,-0.005136504,-1.226179494,0.526870097,-1.681194101
4.4443,-0.193781702,-0.481999512,-0.193781702,-0.037468134,-0.191610247,-0.330415978,-0.191610247,-1.145008155,0.61969982,-1.471561097
4.4448,-0.198667477,-0.640803068,-0.198667477,0.047008909,0.291267173,-0.478872682,0.291267173,0.362885213,-0.107466346,-0.311698086
4.4453,0.018478074,-0.604179767,0.018478074,0.214879562,0.447340539,0.894544181,0.447340539,0.520580208,-0.307511685,1.088444554
4.4458,0.031778239,0.579306812,0.031778239,-0.69484764,0.814316521,-0.010039036,0.814316521,1.314453883,-0.487742493,2.161685764
4.4463,-0.352026523,-0.623716298,-0.352026523,-0.096422928,-0.03526545,0.264721891,-0.03526545,-0.269513761,-0.436170424,0.014550894
4.4468,-0.301540182,-1.067947702,-0.301540182,0.394575647,-0.545828928,-0.30538903,-0.545828928,-1.027240151,0.320310391,-1.081267505
4.4473,-0.167452804,-0.140744211,-0.167452804,-0.073098326,-0.407127207,-0.677370972,-0.407127207,-0.533434498,0.937818053,-0.024300581
4.4478,-0.58247224,-0.328501718,-0.58247224,-0.186261737,0.093936153,0.670151063,0.093936153,-0.335812512,-0.10393773,-0.222503422
4.4482,-0.208439027,0.622017582,-0.208439027,-0.499921926,0.747272832,0.333592162,0.747272832,1.260891634,-0.324340465,0.376659933
4.4487,0.288281422,1.177343769,0.288281422,-0.340103155,0.514112796,0.475844448,0.514112796,0.969140195,-0.257568208,2.082450176
4.4492,0.214451935,-0.100507822,0.214451935,0.544520398,-0.06892301,0.195057603,-0.06892301,-0.360078963,-0.214681962,-0.646675106
4.4497,0.198980314,0.415683752,0.198980314,0.116804196,-0.655758863,-0.809208699,-0.655758863,-0.796290269,0.271724074,-1.577042358
4.4502,0.512755636,0.48339685,0.512755636,0.254338707,-0.558314797,-0.436758964,-0.558314797,-0.992865757,0.827616686,-0.3371005
4.4507,-0.308597413,0.130391317,-0.308597413,-0.358897035,0.073035894,0.091010498,0.073035894,-0.012783084,-0.057251437,-1.059096558
4.4512,0.174008576,-0.116739023,0.174008576,0.194023465,0.095836177,0.088856186,0.095836177,1.258022997,-0.036622609,0.179011057
4.4517,0.1886659,-0.027722859,0.1886659,0.111036143,0.055392818,-0.140731901,0.055392818,0.931066122,0.133293785,2.05799566
4.4521,-0.361798073,-0.867990636,-0.361798073,0.123932696,0.048878452,0.082042405,0.048878452,-0.86093309,-0.512714231,-0.827286453
4.4526,0.22639494,-0.498550782,0.22639494,0.463632228,-0.567000619,-0.158021792,-0.567000619,-1.305005446,-0.050465638,-1.069141807
4.4531,0.461455,0.513963457,0.461455,-0.023654355,0.049421315,-0.769612448,0.049421315,0.197895509,0.226937804,1.214822639
4.4536,0.045621268,-0.136503295,0.045621268,0.134773189,0.778487505,1.314130258,0.778487505,-0.030979844,-0.153881207,-0.364435639
4.4541,-0.046394159,0.601668568,-0.046394159,-0.477459146,0.499998335,0.650602222,0.499998335,1.30713455,-0.109366369,0.932921707
4.4546,0.058921433,0.177952367,0.058921433,-0.008566311,0.353153656,-0.676644661,0.353153656,1.376369652,0.282581351,1.457545873
4.4551,-0.424770283,-0.799274244,-0.424770283,0.297731455,-0.45517066,1.002856823,-0.45517066,-2.057837917,-0.217939145,-1.641831747
4.4556,-0.056165709,0.080805215,-0.056165709,0.032690349,-1.014049024,-1.323190565,-1.014049024,-0.611300134,-0.121852238,-0.698218555
4.4561,0.138993855,0.728594465,0.138993855,-0.216751775,-0.10529489,-1.001410243,-0.10529489,0.189412716,-0.104752026,0.80320136
4.4565,-0.153338343,0.470409427,-0.153338343,-0.379365312,0.183508694,1.967686909,0.183508694,-0.85501114,-0.725788304,-0.422091178
4.457,0.127865146,0.651168498,0.127865146,-0.328320815,-0.077608832,-1.311360316,-0.077608832,2.700251669,-0.494528291,0.692445113
4.4575,0.35369652,-0.338916277,0.35369652,0.559768495,-0.270325509,-0.448423023,-0.270325509,0.355873674,-0.035536882,0.305986195
4.458,-0.381069741,-0.832746095,-0.381069741,0.11757368,0.105879159,1.338123137,0.105879159,-3.012441432,-0.217667713,-1.908203169
4.4585,-0.435084697,-0.3526177,-0.435084697,-0.3511037,-0.785231899,-1.515853748,-0.785231899,0.178689185,0.436483261,-0.364626449
4.459,0.140351015,-0.435417135,0.140351015,0.253975511,-0.013822327,-0.553719629,-0.013822327,1.010433791,0.322210415,1.003127651
4.4595,-0.076794536,-0.12239563,-0.076794536,-0.158794232,1.25783631,2.396678096,1.25783631,-0.590413257,-0.133795244,-0.3430464
4.46,0.189208764,-0.134964501,0.189208764,0.176393045,0.060278593,-0.352513062,0.060278593,1.755208224,-0.190524519,1.019469645
4.4604,0.158265523,0.153620954,0.158265523,0.00339455,-0.024951036,-1.258659694,-0.024951036,0.839626786,0.328181917,0.486849904
4.4609,-0.238839404,-0.064395401,-0.238839404,-0.187917667,0.274166961,2.001355725,0.274166961,-3.506874984,-0.012193735,-0.765543877
4.4614,-0.712216707,-0.073825131,-0.712216707,-0.579209569,-0.312940324,-1.092316046,-0.312940324,0.307273058,0.134922376,0.18486463
4.4619,-0.248882386,-0.416637692,-0.248882386,0.197870885,0.044264109,-1.108873472,0.044264109,2.038150608,0.257609613,0.492038718
4.4624,0.400925677,-0.218828782,0.400925677,0.750594397,1.255664855,2.596696715,1.255664855,-1.006531795,-0.288240017,-0.059951363
4.4629,0.160436979,1.000770218,0.160436979,-0.399599666,0.359125158,-0.517354846,0.359125158,1.072903588,-0.329769104,0.061958064
4.4634,0.268738323,1.032217015,0.268738323,-0.369706748,-0.135695267,-1.528299515,-0.135695267,0.662867053,0.067335823,-0.141962936
4.4639,0.193280243,0.772185425,0.193280243,-0.291798021,0.642500103,1.825188415,0.642500103,-3.025615,0.05566425,-0.571206486
4.4644,-0.147909705,-0.472625178,-0.147909705,0.219391817,-0.330311968,-0.531197838,-0.330311968,0.433505386,-0.157138391,-0.505733873
4.4648,-0.120495079,-1.392651733,-0.120495079,0.889864865,-0.279554195,-1.753886737,-0.279554195,2.725884723,0.006535069,-0.219413523
4.4653,0.141979607,-0.277881546,0.141979607,0.280999792,1.070548272,2.430069929,1.070548272,-1.626939129,-0.003779345,0.40008038
4.4658,0.442726196,0.398418482,0.442726196,0.055257779,0.380568282,0.259717733,0.380568282,-0.290542223,-0.321354714,0.136811167
4.4663,-0.042051248,1.148728353,-0.042051248,-0.963286788,-0.33899779,-1.920790505,-0.33899779,1.540362105,-0.405498615,-0.192509246
4.4668,0.403097133,0.123872985,0.403097133,0.19571633,0.478012348,1.952859088,0.478012348,-1.997141011,-0.119952215,0.44922331
4.4673,-0.298825863,-0.647659935,-0.298825863,0.177587284,-0.177224354,0.146277828,-0.177224354,0.206593757,0.38029685,0.507943694
4.4678,-0.435898992,-1.41344392,-0.435898992,0.623531026,-0.564829164,-2.094508054,-0.564829164,2.4242962,0.290452878,0.178592505
4.4683,0.105064863,-0.217357694,0.105064863,0.367009648,0.310538841,1.876731864,0.310538841,-2.066665439,0.476655188,-0.323768387
4.4688,0.531213008,1.222073437,0.531213008,-0.217693624,-0.094980476,0.005158095,-0.094980476,-0.640725206,0.286109967,-0.179411031
4.4692,0.589028011,1.468692898,0.589028011,-0.302127576,-0.496156883,-2.126638076,-0.496156883,1.845096279,0.116736436,-0.180592825
4.4697,0.426711711,1.324526352,0.426711711,-0.399556575,0.30755309,1.804328522,0.30755309,-1.533406797,0.26276682,0.268562722
4.4702,-0.078423128,-0.277887701,-0.078423128,0.251039159,0.291810037,0.039319325,0.291810037,0.257582852,0.029606784,0.290850616
4.4707,-0.305883093,-1.460629503,-0.305883093,0.88658994,-0.51108564,-1.561974486,-0.51108564,1.661084928,-0.10665205,-0.838691995
4.4712,0.257609613,-0.441775433,0.257609613,0.647126486,-0.20328182,1.135488568,-0.20328182,-1.582579909,0.347725017,-0.376813699
4.4717,0.14523679,0.956335998,0.14523679,-0.502107261,-0.055351413,-0.313015294,-0.055351413,-0.470804648,0.080635988,0.203908747
4.4722,0.304567339,1.10382634,0.304567339,-0.532375688,-0.296111544,-0.843886964,-0.296111544,0.774639237,-0.097694796,-0.608217563
4.4727,0.234266466,0.981713792,0.234266466,-0.559953998,0.137636696,1.201127371,0.137636696,-0.4595394,-0.186724472,0.639799887
4.4731,-0.195138862,-1.246977169,-0.195138862,0.617904558,-0.162024165,-0.157363188,-0.162024165,0.768415649,0.182694398,0.524402636
4.4736,-0.600386748,-1.91051136,-0.600386748,0.6762807,-0.235310789,-0.805170903,-0.235310789,0.592117606,-0.039065497,-0.271283196
4.4741,-0.477428079,-0.547336711,-0.477428079,-0.225659323,0.4419119,1.155258995,0.4419119,-1.795253004,0.146322518,-0.023088011
4.4746,-0.529000148,0.150832659,-0.529000148,-0.745134966,-0.220382032,-0.055014912,-0.220382032,-0.0820859,0.512484204,0.179521937
4.4751,0.190837356,0.547607652,0.190837356,-0.301998302,-0.245353771,-1.272785824,-0.245353771,1.804750689,0.32302471,0.186594235
4.4756,0.214451935,0.830431861,0.214451935,-0.459194672,0.103707703,1.296637247,0.103707703,-0.846534503,0.030963944,-0.025186926
4.4761,-0.403055728,-0.917939894,-0.403055728,0.285801373,-0.41309871,-0.425568853,-0.41309871,-0.069817246,0.197894586,-0.124365286
4.4766,-0.181567265,-0.918795463,-0.181567265,0.486938363,-0.611515457,-1.611049709,-0.611515457,0.527653306,0.013592299,0.029711094
4.4771,-0.185910176,0.22562421,-0.185910176,-0.279997213,-0.125380854,1.238877069,-0.125380854,-1.873758851,0.180794374,-0.44724123
4.4775,0.385725488,-0.286794241,0.385725488,0.677117899,-0.37536967,-0.535752669,-0.37536967,0.684640376,-0.105023458,-0.056959948
4.478,0.349896472,1.749030415,0.349896472,-0.881093574,-0.288782881,-1.059995214,-0.288782881,1.679743379,0.083078876,-0.269898282
4.4785,-0.11506644,0.906565241,-0.11506644,-0.712656581,-0.111537825,1.587370858,-0.111537825,-1.405875579,-0.197853181,0.086412581
4.479,-0.15849555,-1.242422338,-0.15849555,0.785436638,-0.530085875,-0.877328039,-0.530085875,0.175389638,-0.004050777,-0.061582485
4.4795,-0.180752969,-0.373409886,-0.180752969,0.054026604,-0.755645817,-0.945435068,-0.755645817,0.194109647,-0.04367984,0.183381233
4.48,-0.482313854,-1.01035987,-0.482313854,0.264071142,-0.036351177,1.327714733,-0.036351177,-1.419024523,-0.102037707,-0.035675347
4.4805,-0.388669835,-0.053168359,-0.388669835,-0.394699592,-0.359626617,-0.52794175,-0.359626617,1.070847527,0.095021881,-0.000640082
4.481,0.352882224,1.307796582,0.352882224,-0.686801915,-0.414998733,-0.685366546,-0.414998733,1.201401278,0.077107373,0.523485515
4.4814,-0.014908054,-0.230049668,-0.014908054,0.096262048,-0.093351885,1.081655394,-0.093351885,-1.41258548,0.051049907,-0.048773563
4.4819,-0.010565143,-0.809522613,-0.010565143,0.493857564,-0.004322209,-0.774702779,-0.004322209,-0.163423448,-0.222282056,0.05694775
4.4824,0.1886659,-0.146936319,0.1886659,0.250454351,0.436211829,-0.227501425,0.436211829,0.039683421,-0.149538296,0.170166069
4.4829,-0.262182551,-0.673117745,-0.262182551,0.201312018,1.002961719,1.464162688,1.002961719,-0.416614499,-0.10393773,0.112233546
4.4834,-0.046937023,0.463817233,-0.046937023,-0.354409404,0.9807043,-0.298082835,0.9807043,1.687635208,0.166137049,0.10537668
4.4839,0.51465566,1.120297592,0.51465566,-0.213359889,0.396039902,0.185726355,0.396039902,0.42094125,0.163151298,-0.297165714
4.4844,-0.17668149,-0.005151826,-0.17668149,-0.042479014,0.048335588,0.319010549,0.048335588,-1.191903594,0.206308976,-0.779202213
4.4849,-0.156052663,-0.138017468,-0.156052663,0.125206962,-0.125109422,-1.050017673,-0.125109422,-0.370365426,-0.31945469,-0.232007015
4.4854,0.629742802,0.005213491,0.629742802,0.769080483,-0.113437848,0.263940184,-0.113437848,-0.520734932,-0.268154054,-0.039380763
4.4858,-0.013008031,0.164540237,-0.013008031,0.019972316,-0.010293711,0.225365692,-0.010293711,0.704868574,-0.336554903,0.811055365
4.4863,0.104250567,0.771083649,0.104250567,-0.359968157,0.214994798,-0.434783152,0.214994798,1.340296237,-0.308597413,0.341667754
4.4868,0.188123036,1.089398606,0.188123036,-0.582299817,0.298595836,0.97870391,0.298595836,-0.932316592,-0.180752969,-0.476392146
4.4873,-0.306154525,-0.720075587,-0.306154525,0.210305748,-0.176138626,-0.000695478,-0.176138626,-0.617819203,-0.003779345,-0.064697005
4.4878,-0.121852238,-1.15934592,-0.121852238,0.676686988,-0.942933855,-0.975053777,-0.942933855,0.463275188,-0.073808785,0.087785185
4.4883,0.362653774,-0.326642855,0.362653774,0.518148638,0.191108788,0.278558728,0.191108788,-0.287261143,0.103164839,0.340836805
4.4888,0.110493502,0.052097471,0.110493502,0.013699481,0.316781776,0.992171437,0.316781776,-0.421631535,0.169665665,0.854061584
4.4893,-0.227167831,1.253563321,-0.227167831,-1.22502219,-0.103123435,-0.898557243,-0.103123435,1.443062379,0.03612115,-0.36569745
4.4897,0.378396826,0.207361801,0.378396826,0.153733277,-0.065394395,0.112436667,-0.065394395,-0.160801047,-0.085208927,-0.798474071
4.4902,-0.163924189,-0.944671826,-0.163924189,0.522002215,-0.62590135,0.375293484,-0.62590135,-1.245552026,0.026349601,0.157978819
4.4907,-0.13460954,-1.052264312,-0.13460954,0.664369086,-0.759717296,-1.830992634,-0.759717296,0.647397345,-0.368041008,0.204881265
4.4912,-0.143295362,0.311636647,-0.143295362,-0.29069612,0.020106666,0.441738615,0.020106666,-0.839362912,-0.360169481,0.115815859
4.4917,-0.045308431,0.804130792,-0.045308431,-0.572795149,0.825716662,1.036870329,0.825716662,-0.310105587,-0.111266393,0.472982291
4.4922,0.265209707,0.945453646,0.265209707,-0.331768103,0.09339329,-0.622128262,0.09339329,1.908624887,-0.044222704,-0.733887803
4.4927,0.01087798,0.431496401,0.01087798,-0.239879389,0.107236319,0.248170621,0.107236319,0.267980121,0.396582766,-0.79354993
4.4932,-0.496428315,-1.046712343,-0.496428315,0.318489058,-0.300725887,0.544456202,-0.300725887,-1.472654487,0.163151298,0.466937908
4.4937,-0.103394867,-0.913009597,-0.103394867,0.531414544,-0.641644403,-1.261047902,-0.641644403,-0.08286154,-0.05915146,-0.347244231
4.4941,0.097736201,0.109365234,0.097736201,-0.034260924,-0.091723293,0.205952265,-0.091723293,-0.416891513,-0.293125792,0.649568152
4.4946,0.395225606,0.215135789,0.395225606,0.17420771,0.608299679,1.096464749,0.608299679,0.10593908,0.118093596,0.745588907
4.4951,0.316238912,1.344426038,0.316238912,-0.811132079,0.344196402,-0.385357084,0.344196402,1.826720999,0.18160867,-0.426449043
4.4956,-0.342526405,0.141101325,-0.342526405,-0.549605976,0.317867504,0.26449415,0.317867504,0.021271205,0.155822636,-0.224854699
4.4961,-0.759174432,-1.766055521,-0.759174432,0.42654925,-0.133795244,0.42012779,-0.133795244,-1.54320079,-0.343612133,-0.072138613
4.4966,-0.7070595,-1.266784527,-0.7070595,0.159913773,-0.672587644,-1.429896707,-0.672587644,0.030394208,-0.347955044,0.046028467
4.4971,-0.034451154,-1.078799279,-0.034451154,0.745109515,0.157994091,0.008900442,0.157994091,-0.230584021,-0.390569859,1.346075625
